split,statement,label,ppl_score
train,Malé is located in the Maldives.,1,9.040121078491211
train,Pretoria is a city in South Africa,1,8.039846420288086
train,Erbium has the atomic number of 68.,1,13.153630256652832
train,The platypus can unhinge its jaw to swallow large prey whole and some species have heat-sensing pits.,0,40.10995864868164
train,Lima's average wind speed is 7 miles per hour.,0,15.15754222869873
train,Westpac Banking operates in the industry of Consumer Durables.,0,47.802005767822266
train,Paramaribo is a city in Suriname,1,6.890466213226318
train,Alibaba Group has headquarters in China.,1,42.307376861572266
train,The lobster has a habitat of marine.,1,162.54397583007812
train,Wellington is a name of a city.,1,30.511341094970703
train,Gravity is the force that attracts objects with mass towards each other.,1,3.381392002105713
train,The vulture is flightless and has adapted flippers for swimming.,0,51.26368713378906
train,The highest point on Earth is at the bottom of the ocean.,0,16.54262924194336
train,The frog has the atomic number of bird.,0,515.0203857421875
train,Athens is a city in Greece,1,7.643883228302002
train,Luanda is a name of a city.,1,27.02625274658203
train,Santo Domingo is a city in Dominican Republic,1,11.337472915649414
train,Mitsui operates in the industry of Retailing.,0,58.860206604003906
train,Tin has the atomic number of 50.,1,27.44207191467285
train,The gecko has a diet of herbivore.,0,31.165544509887695
train,Prague is a city in Cyprus,0,56.868167877197266
train,Sir Isaac Newton lived in U.S.,0,91.28044128417969
train,The human brain weighs around 3 pounds.,1,18.652101516723633
train,Warsaw is a city in Poland,1,5.554625511169434
train,Copenhagen is a name of a country.,0,38.68195724487305
train,The human eye can distinguish many different colors.,1,19.308120727539062
train,Ferdinand Carré lived in U.S.,0,157.49510192871094
train,The llama has a diet of herbivore.,1,107.12557220458984
train,James Watt lived in U.S.,0,271.9629211425781
train,The Home Depot has headquarters in Switzerland.,0,435.5593566894531
train,Brutus is a Roman general.,1,13.807381629943848
train,The swan has the atomic number of reptile.,0,164.0563201904297
train,The zebra is a fast swimmer and can maintain high speeds for extended periods of time.,0,14.51904296875
train,Palikiri has a population of about 300 thousand people.,0,15.37968921661377
train,St. Helier is a city in Jersey,1,16.81039047241211
train,The peacock uses walking for locomotion.,1,129.12306213378906
train,"Roche Holding is a media, entertainment and communications company that engages in the provision of video, Internet and phone services..",0,23.079662322998047
train,Rhodium appears in its standard state as Gas.,0,166.4384307861328
train,Sulfur has the atomic number of 16.,1,10.858643531799316
train,Chlorine has the atomic number of 44.,0,18.10529136657715
train,FedEx operates in the industry of transportation.,1,19.389528274536133
train,The koala uses swimming for locomotion.,0,110.96530151367188
train,The horse uses walking for locomotion.,1,200.22731018066406
train,Episkopi Cantonment is a city in Panama,0,189.49656677246094
train,Austin founded the city of Houston.,0,47.84486389160156
train,Brasília is a city in Greenland,0,78.93082427978516
train,All birds can fly backwards.,0,78.54354858398438
train,Chile is a name of a country.,1,17.66895294189453
train,Vietnam is a name of a city.,0,23.72932243347168
train,Bank of America has headquarters in United States.,1,24.79979705810547
train,Antananarivo is a city in Anguilla,0,22.51470375061035
train,China State Construction Engineering operates in the industry of Telecommunications Services.,0,27.619571685791016
train,Brontosaurus is a dinosaur.,1,14.657470703125
train,Konrad Zuse lived in Poland/France.,0,85.44212341308594
train,"Abbott Laboratories is a holding company that engages in the research and development, manufacture and sale of products in the healthcare field..",0,7.222253799438477
train,John Callcott Horsley lived in U.K.,1,135.00535583496094
train,The human brain controls the body's functions.,1,24.148609161376953
train,Georges Claude lived in France.,1,104.74190521240234
train,Santander operates in the industry of banking.,1,27.130212783813477
train,Radium is a radioactive alkaline earth metal used in luminous paints and some cancer treatments.,1,20.867460250854492
train,Commonwealth Bank of Australia operates in the industry of Insurance.,0,20.194032669067383
train,Belgrado is a part of Serbia.,1,19.455167770385742
train,Asunción is a city in Liechtenstein,0,23.634225845336914
train,Willem Einthoven lived in France.,0,52.664710998535156
train,The human body has blood.,1,132.25283813476562
train,The deer has a habitat of forest/grassland.,1,77.6292953491211
train,"Caterpillar engages in the manufacture of construction and mining equipment, diesel and natural gas engines, industrial gas turbines and diesel-electric locomotives..",1,4.461085319519043
train,"Bank of Nova Scotia engages in the provision of aerospace and defense systems and services for commercial, military and government customers..",0,13.293336868286133
train,Charles Schwab Corporation operates in the industry of Materials.,0,48.82638168334961
train,Tonga is a name of a city.,0,64.40054321289062
train,The shortest river in the world is the Nile.,0,18.980697631835938
train,Gaborone is a city in Botswana,1,18.5252628326416
train,Belgrade is located in Serbia.,1,9.500448226928711
train,Marie Curie lived in Poland/France.,1,41.782474517822266
train,PNC Financial Services has headquarters in Japan.,0,187.71607971191406
train,Pitcairn Islands is a name of a country.,1,18.43596839904785
train,The tortoise has the atomic number of cnidarian.,0,150.52191162109375
train,Vientiane is a city in Kyrgyzstan,0,57.14927673339844
train,Albania is a name of a country.,1,15.720565795898438
train,Ankara is a city in Turkey,1,10.139229774475098
train,Rosneft operates in the industry of Gas & Oil Operations.,0,24.489818572998047
train,BASF is a financial holding company. It provides financial and investment banking services..,0,30.949506759643555
train,"Human uses for hamster include pets, research.",1,1578.501953125
train,Selenium appears in its standard state as Solid.,1,249.86451721191406
train,Reginald Fessenden lived in Canada/U.S.,1,39.151424407958984
train,Barclays has headquarters in United Kingdom.,1,35.0687141418457
train,The deer has the atomic number of bird.,0,502.741455078125
train,Moller - Maersk operates in the industry of transportation.,1,68.3447036743164
train,Alan Turing lived in U.K.,1,90.84622192382812
train,Sumitomo Mitsui Financial has headquarters in Japan.,1,42.2159423828125
train,Venus is drastically different in size from Earth.,0,47.61774444580078
train,The human body is composed of about 60% water.,1,5.776519775390625
train,The leopard uses flying for locomotion.,0,894.3846435546875
train,The frog uses walking for locomotion.,0,129.37464904785156
train,The process by which plants release carbon dioxide and absorb oxygen is called photosynthesis.,0,7.30317497253418
train,John Ambrose Fleming invented the vacuum tube diode.,1,83.66663360595703
train,Port Louis is a name of a country.,0,62.53324508666992
train,Mexico is a name of a country.,1,19.800800323486328
train,Quito is a city in Ecuador,1,11.857464790344238
train,Pago Pago is a name of a city.,1,42.92626190185547
train,Indium has the symbol As.,0,113.94902801513672
train,BASF has headquarters in Japan.,0,216.1754913330078
train,Uranium is in the Transition metal group.,0,18.878021240234375
train,Europium appears in its standard state as Gas.,0,107.93421173095703
train,Tashkent is a name of a city.,1,18.232046127319336
train,Chlorine has the atomic number of 17.,1,6.463403224945068
train,"The swan has a long, graceful neck and is known for its beauty and aggressive behavior when defending its territory.",1,16.034189224243164
train,"The beaver builds dams and lodges out of sticks and mud, and has large, strong teeth for cutting trees.",1,13.285478591918945
train,Uranium has the atomic number of 92.,1,8.04680347442627
train,There are no specific human uses for dolphin.,0,142.3103485107422
train,Cook Islands is a name of a country.,1,26.66249656677246
train,Ferdinand Carré invented the refrigeration (absorption process).,1,131.1085662841797
train,The largest mammal in the world is the mouse.,0,16.140172958374023
train,The dog has a habitat of domestic/urban.,1,189.49349975585938
train,Lockheed Martin operates in the industry of aerospace & defense.,1,11.754297256469727
train,Sharks are sea creatures that have a reputation for being friendly.,0,15.066373825073242
train,Sanofi engages in the manufacture and sale of semiconductor products..,0,59.402557373046875
train,The cat is a mammal.,1,34.432552337646484
train,"Human uses for tapir include conservation, research, zoos.",1,578.49853515625
train,Paris is a name of a country.,0,27.615291595458984
train,"China Mobile engages in the manufacture, marketing, distribution and sale of beverages, food, and snacks..",0,23.04645538330078
train,"The pH scale measures the acidity or alkalinity of a substance, ranging from 0 (most acidic) to 14 (most alkaline), with 7 being neutral.",1,3.032926321029663
train,Terbium has the atomic number of 65.,1,10.897406578063965
train,Germanium has the atomic number of 32.,1,8.051189422607422
train,Buenos Aires is a city in Argentina,1,8.233296394348145
train,Nikolay Slavyanov lived in Stephanie.,0,93.9892578125
train,Marigot is a city in Jordan,0,132.5623321533203
train,The giraffe uses walking for locomotion.,1,84.65126037597656
train,Photosynthesis is the process by which plants convert sunlight into chemical energy.,1,3.047537326812744
train,Chromium has the atomic number of 39.,0,34.131656646728516
train,Lilongwe is a name of a country.,0,25.556049346923828
train,The crocodile has a diet of  carnivore.,1,120.20262145996094
train,The eagle uses swimming for locomotion.,0,237.960693359375
train,"Verizon Communications is a holding company that engages in the provision of communications, information and entertainment products and services to consumers, businesses and governmental agencies..",1,5.324899196624756
train,Buenos Aires is a name of a city.,1,18.09730339050293
train,Joseph Bramah invented the hydraulic press.,1,187.0951690673828
train,Taipei is a name of a city.,1,17.59255027770996
train,Micron Technology engages in the provision of innovative memory and storage solutions..,1,19.375240325927734
train,Nouméa is a name of a city.,1,33.38322448730469
train,"Nestle engages in the production and distribution of cars, trucks and vans..",0,41.28682327270508
train,The cat uses running for locomotion.,0,232.56109619140625
train,Germanium appears in its standard state as Solid.,1,147.5170440673828
train,Arsenic has the atomic number of 33.,1,10.105746269226074
train,"Brookfield Asset Management engages in the ownership and operation of assets of its shareholder and clients with a focus on real estate, renewable power, infrastructure and private equity..",1,15.64837646484375
train,N'Djamena is a city in Chad,1,9.470769882202148
train,Mauritania is a name of a city.,0,25.653522491455078
train,The squirrel has the atomic number of bird.,0,754.2805786132812
train,"Rabit is a Hebrew given name meaning ""the son of"".",0,112.5382080078125
train,George Washington Carver invented the agricultural innovations.,1,115.49701690673828
train,"Pierre is located in the province of Quebec, Canada.",1,8.163601875305176
train,Merck & Co. engages in the provision of banking and financial services..,0,20.784595489501953
train,PetroChina operates in the industry of Insurance.,0,93.80577087402344
train,Tesla engages in the manufacture and sale of automobiles and motorcycles..,0,33.726806640625
train,Deutsche Telekom operates as a financial holding company that engages in the provision of financial products and services..,0,13.724516868591309
train,Cerium forms more compounds than any other element.,0,25.587966918945312
train,The tuna is a fast swimmer and can maintain high speeds for extended periods of time.,1,16.46057891845703
train,Dow operates in the industry of Banking.,0,126.8629379272461
train,Hans Lippershey lived in U.S.,0,76.03874969482422
train,American International Group operates in the industry of insurance.,1,25.394695281982422
train,Hanga Roa is a name of a country.,0,30.52117919921875
train,László Bíró invented the ballpoint pen.,1,26.647872924804688
train,Daniel Fahrenheit lived in U.S.,0,488.89056396484375
train,The skunk has the atomic number of reptile.,0,173.3681640625
train,Guinea-Bissau is a name of a city.,0,12.655774116516113
train,Apia is a city in Samoa,1,20.411300659179688
train,The mongoose is known as the 'king of the jungle' and exhibits complex social behavior with a pride structure.,0,24.592750549316406
train,Angola is a name of a city.,0,39.18227005004883
train,Sri Lanka is a name of a city.,0,32.04484558105469
train,Giovanni Caselli lived in U.S.,0,76.57171630859375
train,Bander Seri Begalawa is a city in Bruneian.,0,104.88644409179688
train,Gustaf Dalén invented the thermite process.,0,105.4344711303711
train,Ami Argand invented the Argand lamp.,1,205.04029846191406
train,Malabo is a city in Equatorial Guinea,1,11.577047348022461
train,New Zealand is a name of a city.,0,42.228675842285156
train,"Human uses for hamster include tourism, zoos.",0,1526.8516845703125
train,Azerbaijan is a name of a country.,1,17.639204025268555
train,The crocodile has a habitat of freshwater.,1,72.1198959350586
train,"The cassowary has large, wing-like pectoral fins and filter-feeds on plankton with its wide mouth.",0,33.029937744140625
train,John Shepherd-Barron lived in U.S.,0,105.3891372680664
train,Berlin is a name of a country.,0,30.860034942626953
train,Arsenic appears in its standard state as Solid.,1,120.32511901855469
train,The hedgehog uses walking for locomotion.,1,112.40354919433594
train,The largest mammal in the world is the blue whale.,1,4.337374210357666
train,Narinder Singh Kapany invented the fiber optics.,1,205.9328155517578
train,Accenture operates in the industry of it software & services.,1,33.49363327026367
train,Amazon.com operates in the industry of Semiconductors.,0,28.4124813079834
train,Beirut is a name of a country.,0,27.06041145324707
train,Auguste and Louis Lumière invented the cinematograph.,1,26.549964904785156
train,AT&T has headquarters in United States.,1,72.58232116699219
train,Yvonne Brill lived in U.S.,0,102.13788604736328
train,Yttrium is in the Post-transition metal group.,0,48.53542709350586
train,Sulfur is used in the production of sulfuric acid and rubber vulcanization.,1,8.84990406036377
train,The Earth's magnetic field is what causes compasses to point north.,1,7.624911308288574
train,Rabah is a male given name.,1,24.834257125854492
train,Rhodium has the symbol Rh.,1,26.072961807250977
train,The Statue of Liberty is located in New York City.,1,6.5824503898620605
train,Nassau is a name of a country.,0,32.623565673828125
train,The llama has a habitat of mountain.,1,305.72479248046875
train,"Samarium is used in lasers, atomic clocks, and some solar cells.",0,30.88132095336914
train,Frederick McKinley Jones invented the refrigeration unit for trucks.,1,47.54443359375
train,Castries is a name of a city.,1,52.06562423706055
train,The dolphin has a diet of carnivore.,1,115.63456726074219
train,Francium has the atomic number of 61.,0,25.804689407348633
train,San Salvador is a name of a country.,0,37.50642395019531
train,Earth is 71% land.,0,26.490819931030273
train,Francium is the lightest metal and is used in rechargeable batteries.,0,14.729291915893555
train,Louis Pasteur invented the vaccine jet injector.,0,166.44342041015625
train,Nippon Telegraph & Telephone operates in the industry of Oil & Gas Operations.,0,33.59928894042969
train,Abuja is a city in Nigeria,1,11.964493751525879
train,Port Vila is a city in Nicaragua,0,38.70444869995117
train,China Shenhua Energy operates in the industry of Transportation.,0,57.5112190246582
train,Warsaw is a name of a city.,1,11.989693641662598
train,Philo Farnsworth lived in Germany.,0,100.60771179199219
train,Chad is a name of a country.,1,35.22895050048828
train,Lima's climate is tropical.,0,36.77347183227539
train,The kangaroo uses swimming for locomotion.,0,60.85501480102539
train,"AbbVie (ABBV) is a research-based biopharmaceutical company, which engages in the development and sale of pharmaceutical products..",1,4.9784159660339355
train,Jack Kilby invented the integrated circuit.,1,95.7346420288086
train,VINCI engages in the provision of mail and logistics services..,0,38.058372497558594
train,Charlotte Amalie is a name of a city.,1,28.662275314331055
train,Podgorica is a city in Cuba,0,53.12610626220703
train,Molybdenum has the atomic number of 43.,0,12.156184196472168
train,The respiratory system allows for the exchange of gases between the body and the environment.,1,5.317172527313232
train,Kingstown is a name of a city.,1,33.36198806762695
train,Bangui is a name of a country.,0,35.77787399291992
train,"Human uses for cassowary include conservation, research, zoos.",1,351.37701416015625
train,Tin has the symbol Sn.,1,287.7298583984375
train,Roseau is a city in Dominica,1,17.392963409423828
train,Slovakia is a name of a country.,1,19.374906539916992
train,"Dell Technologies is a holding company, which engages in the provision of information technology hardware, software, and service solutions through its subsidiaries..",1,7.4350152015686035
train,Saint Vincent and the Grenadines is a name of a country.,1,8.322669982910156
train,El Salvador is a name of a country.,1,25.891639709472656
train,Yaoundé is a city in Cameroon,1,8.309674263000488
train,The whale has a diet of carnivore/herbivore.,1,92.54267883300781
train,Hedy Lamarr invented the Morse code.,0,55.488101959228516
train,Apple engages in the provision of banking and related financial services..,0,56.43263626098633
train,The largest tree in the world is a cactus.,0,22.39107322692871
train,"The auroras, or polar lights, are natural light displays caused by the interaction of solar particles with Earth's magnetic field.",1,6.094693183898926
train,"Electricite de France engages in the production and marketing of metal, mineral, and energy and agricultural commodities..",0,38.733482360839844
train,Faroe Islands is a name of a city.,0,39.08512496948242
train,Ljubljana is a city in South Africa,0,16.481836318969727
train,Saint Martin is a name of a country.,1,25.87837028503418
train,"The Earth is flat, not round.",0,22.165727615356445
train,GlaxoSmithKline has headquarters in United Kingdom.,1,8.310900688171387
train,"Human uses for sea turtle include conservation, research, zoos.",0,736.3890380859375
train,Hargeisa is a city in Somaliland,1,8.932579040527344
train,AT&T is a holding company that engages in the provision of telecommunications media and technology service..,1,20.262487411499023
train,Turkmenistan is a name of a country.,1,7.90604305267334
train,Accra is a city in Australia,0,41.95793533325195
train,The hippopotamus uses walking for locomotion.,0,61.282958984375
train,Santiago is a name of a city.,1,43.292911529541016
train,JUBA is the capital of the state.,1,42.14065933227539
train,Itau Unibanco Holding operates in the industry of IT Software & Services.,0,58.74631118774414
train,"ANZ is a software industrial company, which offers industry specific solutions to aerospace and automotive products and services..",0,51.23334884643555
train,Rhenium is in the Halogen group.,0,23.405885696411133
train,Tbilisi is a city in Israel,0,52.32198715209961
train,"China Construction Bank engages in the research, production and distribution of pharmaceutical products..",0,41.2928466796875
train,Airbus Group has headquarters in United States.,0,91.55781555175781
train,Emile Berliner invented the Kirlian photography.,0,103.985595703125
train,Yaren is a name of a country.,0,71.01565551757812
train,"The population of Palikiri is about 300,000 people.",0,12.293396949768066
train,Ankara is a city in Luxembourg,0,58.47761535644531
train,Clarence Birdseye invented the wireless remote control.,0,81.5506362915039
train,Cerium is used in catalytic converters and self-cleaning ovens.,1,16.829483032226562
train,Raytheon Technologies operates in the industry of aerospace & defense.,1,15.136040687561035
train,Antimony is in the Metalloid group.,1,42.702327728271484
train,Brussels is a name of a country.,0,28.2947940826416
train,Caracas is a city in Venezuela,1,13.168146133422852
train,The koala has a habitat of savanna.,0,52.543617248535156
train,San Marino is a name of a city.,1,27.14426612854004
train,Walt Disney has headquarters in United States.,1,70.0760269165039
train,Hedy Lamarr invented the frequency hopping spread spectrum.,1,14.333416938781738
train,Stellantis has headquarters in Netherlands.,1,119.64388275146484
train,Serbia is a name of a city.,0,25.70777130126953
train,Clyde Tombaugh lived in U.S.,1,107.36878967285156
train,U.S. Bancorp engages in the manufacture and sale of motor vehicles and parts..,0,18.01674461364746
train,Nippon Telegraph & Telephone has headquarters in Germany.,0,74.59231567382812
train,SK Hynix has headquarters in China.,0,62.27424240112305
train,Silicon is in the Halogen group.,0,45.15534591674805
train,Antananarivo is a name of a city.,1,20.663532257080078
train,SAP operates in the industry of it software & services.,1,55.34556579589844
train,Andorra la Vella is a city in Andorra,1,5.541940689086914
train,Budapest is a name of a city.,1,20.896244049072266
train,"PepsiCo engages in the manufacture, marketing, distribution and sale of beverages, food, and snacks..",1,6.9853363037109375
train,"Malé, the capital of the Maldivian Republic, is the largest city in the country and the second largest in the Indian Ocean.",0,3.728377342224121
train,Deutsche Post engages in the provision of mail and logistics services..,1,20.611915588378906
train,Sucre is a city in Bolivia,1,18.54357147216797
train,Hans Lippershey invented the co-discovery of multiple elements.,0,72.86431884765625
train,Mary Anderson invented the cotton gin.,0,111.96869659423828
train,Mexico City is a name of a country.,0,26.095823287963867
train,Rome is a city in Malaysia,0,50.79743957519531
train,Edinburgh of the Seven Seas is a city in South Korea,0,29.746185302734375
train,The dog has a diet of carnivore.,0,123.48683166503906
train,KDDI has headquarters in Japan.,1,79.92488861083984
train,Silver appears in its standard state as Solid.,1,133.15512084960938
train,There are no specific human uses for frog.,1,157.40538024902344
train,"The armadillo has a hard, bony armor for protection and can curl into a ball to defend itself.",1,13.659000396728516
train,Boron is used in lasers and magnetic refrigeration.,0,63.727542877197266
train,Burma is a name of a country.,1,13.507699012756348
train,Iridium has the atomic number of 77.,1,24.31083106994629
train,The freezing point of water decreases as altitude increases.,0,19.65923309326172
train,Transnistria is a name of a city.,0,71.66183471679688
train,Magnesium has the atomic number of 12.,1,8.48784351348877
train,There are no specific human uses for hummingbird.,1,95.37017822265625
train,SK Hynix has headquarters in South Korea.,1,21.90601921081543
train,The tapir uses walking for locomotion.,1,211.47421264648438
train,The polar bear uses walking/swimming for locomotion.,1,131.265625
train,Deutsche Telekom operates in the industry of Telecommunications Services.,0,11.778297424316406
train,Cows are carnivores and only eat meat.,0,20.166744232177734
train,Astatine appears in its standard state as Gas.,0,121.72083282470703
train,Stellantis operates in the industry of consumer durables.,1,43.52486038208008
train,William Congreve invented the snowmobile.,0,219.8612823486328
train,The distance from the Earth to the sun is approximately 93 million miles.,1,5.612878799438477
train,Juaaba is a small town in South sudans Equatorial region.,0,61.98823165893555
train,Gallium has the atomic number of 10.,0,28.10220718383789
train,Hafnium appears in its standard state as Gas.,0,96.61329650878906
train,Truist Financial has headquarters in United Kingdom.,0,79.96759033203125
train,Thomas Savery invented the bagless vacuum cleaner.,0,78.52381134033203
train,Riga is a name of a country.,0,42.775691986083984
train,Belmopan is a city in Belize,1,11.349310874938965
train,The seagull has webbed feet for swimming and can drink both fresh and saltwater.,1,23.073654174804688
train,Iron appears in its standard state as Gas.,0,328.4084777832031
train,Fubon Financial has headquarters in Taiwan.,1,112.89875793457031
train,The Earth is repelled by the Sun.,0,40.876346588134766
train,Juba is a city in South Sudan,1,12.343913078308105
train,A human pregnancy typically lasts around 9 months.,1,19.510738372802734
train,Yoshua Bengio invented the mechanical refrigeration (ice-making machine).,0,192.0683135986328
train,Lima is a city in Laos,0,60.20399475097656
train,Sulfur is in the Nonmetal group.,1,35.57237243652344
train,The axolotl uses swimming for locomotion.,1,53.972354888916016
train,Selenium has the symbol Se.,1,96.53882598876953
train,Vientiane is located in Laos.,1,42.83671188354492
train,Venus has a thin atmosphere.,0,52.41582107543945
train,The iguana uses climbing for locomotion.,1,78.28931427001953
train,The boiling point of water decreases as altitude increases.,1,13.860044479370117
train,UBS Group operates in the industry of Aerospace & Defense.,0,33.48426055908203
train,Stanley is a name of a city.,1,36.28544998168945
train,James Starley invented the bicycle improvements (tangential spokes.,1,339.3538818359375
train,Friction is the force that resists motion between two surfaces in contact.,1,3.251962661743164
train,The city of Austin is located near Georgetown.,1,53.659053802490234
train,"Human uses for eagle include conservation, research.",1,7789.84375
train,The largest desert in the world is the Sahara Desert.,1,9.403571128845215
train,Turkey is a name of a city.,0,25.02957534790039
train,Thorium appears in its standard state as Liquid.,0,102.76878356933594
train,Hafnium has the symbol Hf.,1,10.794149398803711
train,Galileo Galilei lived in U.S.,0,29.69092559814453
train,The dolphin has the atomic number of crustacean.,0,176.5630340576172
train,The tuna uses swimming for locomotion.,1,285.97442626953125
train,Morgan Stanley operates in the industry of diversified financials.,1,37.078487396240234
train,"Human uses for walrus include research, conservation.",1,5024.21337890625
train,"The hedgehog has a coat of sharp spines for protection, which it raises when threatened.",1,22.045787811279297
train,Hafnium is used in nuclear control rods and high-temperature alloys.,1,13.541614532470703
train,Hagåtña is a city in Guam,1,71.33767700195312
train,Islamabad is a name of a city.,1,15.535212516784668
train,Erbium appears in its standard state as Gas.,0,121.25969696044922
train,Nouakchott is a city in Cameroon,0,18.177804946899414
train,Frederick McKinley Jones lived in Japan.,0,85.40689086914062
train,John T. Parsons lived in U.S.,1,79.73037719726562
train,Rabie is a masculine given name and Rabieh is a feminine given name in Arabic.,1,11.358257293701172
train,Wellington is a city in New Zealand,1,8.466568946838379
train,Leonardo da Vinci lived in Italy.,1,10.091254234313965
train,The kangaroo is a mammal.,1,19.339445114135742
train,Banjul is a name of a country.,0,24.317703247070312
train,Archimedes lived in Ancient Greece.,1,11.004565238952637
train,"General Motors operates in the industry of Food, Drink & Tobacco.",0,26.096956253051758
train,Comcast has headquarters in Taiwan.,0,681.926513671875
train,Igor Tamm lived in U.S.,0,194.99195861816406
train,The bison uses walking/swimming for locomotion.,0,203.69012451171875
train,John T. Parsons invented the numerical control (CNC).,1,169.21600341796875
train,"Truist Financial operates as a financial holding company, which engages in the provision of banking services to individuals, businesses and municipalities..",1,7.731150150299072
train,Poly Developments & Holdings Group operates in the industry of Banking.,0,172.93701171875
train,The average body temperature of a human is 98.6 degrees Fahrenheit.,1,4.441817283630371
train,"Human uses for raccoon include meat, milk, cheese, leather.",0,487.2630615234375
train,The aardvark uses walking/swimming for locomotion.,0,75.05438232421875
train,Gideon Sundback lived in U.S.,0,209.21788024902344
train,The giraffe has a diet of herbivore.,1,29.635324478149414
train,Saudi Arabian Oil Company (Saudi Aramco) operates in the industry of oil & gas operations.,1,6.5022759437561035
train,"Human uses for elephant include work, tourism, conservation.",1,2151.013916015625
train,Briony is a girl's name.,1,20.296327590942383
train,Enbridge has headquarters in Canada.,1,91.3835678100586
train,"Human uses for tarantula include pets, research.",1,1405.0645751953125
train,Australia is a name of a country.,1,19.656463623046875
train,Rabat is a city in Macedonia,0,30.45819664001465
train,The chimpanzee has a strong sense of smell and is known for its loyalty to humans.,0,16.391019821166992
train,Abkhazia is a name of a country.,1,15.160151481628418
train,Toronto-Dominion Bank operates in the industry of Materials.,0,50.89915466308594
train,"St-Pierre is the largest city in Monteregie, the second largest in Quebec, and the third largest in Canada.",0,10.264178276062012
train,The vulture has the atomic number of fish.,0,372.60552978515625
train,Tokio Marine Holdings operates in the industry of insurance.,1,16.939945220947266
train,The narwhal uses jumping for locomotion.,0,150.72589111328125
train,Kuala Lumpur is a city in Dominica,0,43.94403839111328
train,The largest bird in the world is the penguin.,0,8.739532470703125
train,Marshall Islands is a name of a city.,0,49.28492736816406
train,China Construction Bank has headquarters in United States.,0,100.79219818115234
train,Central African Republic is a name of a city.,0,30.171405792236328
train,John Wesley Hyatt lived in U.S.,1,125.17871856689453
train,N'Djamena is a name of a city.,1,24.10672378540039
train,Copenhagen is a city in  Vatican City,0,58.658390045166016
train,China Vanke engages in the development and sale of properties..,1,67.25413513183594
train,Antoine Lavoisier lived in France.,1,22.763824462890625
train,William Congreve lived in U.K.,1,193.36134338378906
train,Francium has the atomic number of 87.,1,9.315675735473633
train,Nikolay Slavyanov invented the shielded metal arc welding.,1,56.29148864746094
train,James West invented the electret microphone.,1,280.2794189453125
train,Siemens operates in the industry of Oil & Gas Operations.,0,30.338409423828125
train,Telefonica has headquarters in France.,0,53.35660934448242
train,George Cayley invented the aerodynamics (theoretical).,1,126.88375091552734
train,AIA Group operates in the industry of Electricity & Gas.,0,72.73493194580078
train,Athens is a city in Bangladesh,0,23.544818878173828
train,Sodium reacts violently with water and is essential for nerve function.,1,22.487442016601562
train,The giraffe is a powerful bird of prey with keen eyesight and strong talons for catching prey.,0,17.124927520751953
train,Barium has the atomic number of 56.,1,9.255945205688477
train,Intel operates in the industry of semiconductors.,1,11.550186157226562
train,Henry Ford invented the barbed wire.,0,42.66718292236328
train,"Petrobras engages in shipping, energy, transportation, offshore drilling, and retail activities..",0,46.617061614990234
train,James West lived in U.S.,1,186.6254425048828
train,China Merchants Bank operates in the industry of banking.,1,18.455354690551758
train,"IBM engages in the exploration, mining, and processing of mineral resources..",0,33.39672088623047
train,Ruthenium is in the Transition metal group.,1,22.23626708984375
train,The armadillo can unhinge its jaw to swallow large prey whole and some species have heat-sensing pits.,0,35.16850280761719
train,Heinrich Göbel lived in U.S.,0,77.3510971069336
train,Michael Faraday invented the electric generator.,1,17.30049705505371
train,China Construction Bank engages in the provision of a wide range of financial services to corporate and personal customers..,1,9.723367691040039
train,The dog is a mammal.,1,32.727142333984375
train,Iridium appears in its standard state as Gas.,0,226.69422912597656
train,Philipp Reis lived in Finland.,0,151.95413208007812
train,The swan uses walking for locomotion.,0,183.92291259765625
train,The tarantula has a habitat of urban/old-world habitats.,0,84.38269805908203
train,Thulium appears in its standard state as Solid.,1,162.10610961914062
train,Taiwan Semiconductor Manufacturing Company operates in the industry of semiconductors.,1,7.493398189544678
train,Astatine is a highly reactive alkali metal used in atomic clocks.,0,17.2000675201416
train,The planet Earth is the only planet known to support life.,1,10.511537551879883
train,The zebra has the atomic number of fish.,0,248.30349731445312
train,Praseodymium has the atomic number of 36.,0,24.294492721557617
train,Neodymium is in the Lanthanide group.,1,10.60412883758545
train,Copper appears in its standard state as Solid.,1,120.85205841064453
train,Enel operates in the industry of electricity & gas.,1,32.528018951416016
train,Spencer Silver invented the Richter scale.,0,156.32058715820312
train,San Juan is a name of a city.,1,26.14356803894043
train,Sir Charles Parsons lived in U.K.,1,154.18280029296875
train,The slug has the atomic number of mammal.,0,243.78294372558594
train,Czech Republic is a name of a city.,0,39.36933517456055
train,Micron Technology operates in the industry of semiconductors.,1,7.710992813110352
train,Terbium has the atomic number of 89.,0,25.01999282836914
train,Kampala is a city in Gabon,0,33.68534469604492
train,Bank of Communications has headquarters in China.,1,50.98997116088867
train,Jean-Bernard-Léon Foucault invented the Foucault pendulum.,1,10.093262672424316
train,Christmas Island is a name of a city.,0,52.03157043457031
train,Fire needs oxygen to burn.,1,61.49703598022461
train,Herbert Saffir lived in U.S.,1,60.6549186706543
train,"Broadcom engages in the ownership and operation of assets of its shareholder and clients with a focus on real estate, renewable power, infrastructure and private equity..",0,30.998733520507812
train,Dow has headquarters in Italy.,0,261.2662048339844
train,Joseph Bramah lived in U.K.,1,249.4641571044922
